scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target_prior,alpha_accuracy_prior,content_prior,alpha_target_posterior,alpha_accuracy_posterior,content_posterior,alpha_target_prior_sd,alpha_accuracy_prior_sd,content_prior_sd,alpha_target_posterior_sd,alpha_accuracy_posterior_sd,content_posterior_sd
All,Differing-content-generalization,415,0.8,0.0225,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.94877,-0.31669281148919654,0.11627439461878614,0.4624158935498372,-0.31726150029193545,0.11553618288321992,0.45590063215511695,0.04407326705009558,0.08779127303296441,0.2459852342048181,0.04379260297413838,0.08737039031314472,0.24428436125616523
All,Differing-content-generalization,415,0.8,0.0225,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.94424,-0.3137556724078313,0.1230870901854796,0.48964938861352314,-0.3147914329656497,0.12180278584476263,0.48002692890845167,0.0457388050418256,0.09295524557188123,0.2508552175439111,0.045383752176427816,0.09147531002537211,0.24957599071191938
All,Differing-content-generalization,401,0.8,0.01,0.8,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.9013,-0.2648253030304699,0.25643970730800564,0.4039605551950053,-0.269904280603678,0.24806029605673796,0.38702602405787856,0.07631699365157027,0.2689794325467741,0.22014043575766717,0.07375879757748095,0.2632157487084573,0.21160371500010186
All,Differing-content-generalization,401,0.8,0.01,0.8,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.8883,-0.2598333055084687,0.26874141191577405,0.4266493118344683,-0.2650039045408536,0.256122917205277,0.40316070830655937,0.07946253253455413,0.276738548832748,0.22967370146292987,0.07696064345272986,0.26908686733511866,0.21925279807406772
All,Differing-content-generalization,401,0.8,0.01,0.8,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.82685,-0.24295499403974058,0.3116938428675761,0.49935477844225423,-0.25156155001032887,0.2851904053012054,0.45679411730893227,0.08577909297283526,0.2994206779921707,0.25,0.08204926781815232,0.2877884798275407,0.23837872782742636
All,Differing-content-generalization,401,0.8,0.01,0.8,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.91782,-0.27062076179273564,0.24955059757502585,0.38656189048587736,-0.27396753695773784,0.2449729924335906,0.37061848945013587,0.07371602645511723,0.264642104522032,0.21120570855410872,0.07199326937630429,0.2607189679775357,0.20249020677125956
All,Differing-content-generalization,401,0.8,0.01,0.8,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.86233,-0.2529904157950431,0.28524121594015867,0.45935853223591727,-0.259427432504635,0.2668101088838634,0.42872119092635486,0.08253388238043738,0.2866168527227545,0.23928290989448806,0.07921851069069918,0.27663948405353944,0.2285720811916882
All,Differing-content-generalization,418,0.8,0.0225,0.2,0.0225,0.5,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.69561,-0.07417767979770545,0.08207971919415177,0.41662847767027145,-0.07932741535031433,0.08326286678149687,0.3910597636169868,0.042195665599046826,0.07306420570788806,0.23849063710291774,0.04140972066097992,0.0731944467446036,0.23225168422707804
All,Differing-content-generalization,418,0.8,0.0225,0.2,0.0225,0.5,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.66524,-0.06811298413446788,0.08191946278131636,0.4398252998930678,-0.07376701684585854,0.0820024689167995,0.4120266620042126,0.04300838764506354,0.07255325186467741,0.2431691843665686,0.04223608213189205,0.07231399989594445,0.23752593673110195
All,Differing-content-generalization,418,0.8,0.0225,0.2,0.0225,0.5,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.62472,-0.05543873951011855,0.08144156869676161,0.5003126230867906,-0.06262503078911924,0.0806484847311943,0.465896598349066,0.04461599797460646,0.07273962132339942,0.25,0.04363193486945855,0.07174633572640893,0.24687116523733135
All,Differing-content-generalization,418,0.8,0.0225,0.2,0.0225,0.5,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.71071,-0.07921574521283793,0.08281986149017251,0.39214353440283667,-0.08407362011081979,0.08454057122689884,0.36906311503649886,0.041639305809580404,0.07405743288541232,0.23157573562979278,0.04087258998396144,0.0748073004937188,0.22497594387681438
All,Differing-content-generalization,418,0.8,0.0225,0.2,0.0225,0.5,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.65501,-0.06224065832181634,0.08112276816734108,0.4688178585458828,-0.06837784680951411,0.08064930345441981,0.4384968774123477,0.04405592905059783,0.07180286613850603,0.24815123003499245,0.04315144501318497,0.07112092600870142,0.2426741854649083
All,Differing-content-generalization,143,0.2,0.01,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.91041,0.10448223957064555,0.8105342163351777,0.18463040518868806,0.09138332117649473,0.8110686011836545,0.17211904336647993,0.16968454273541783,0.048871008844282485,0.10237557020279918,0.16666476515654818,0.04873337613671419,0.0920349022937575
All,Differing-content-generalization,143,0.2,0.01,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.86288,0.12355378553754613,0.8099019743340794,0.20761340323134692,0.10484487975113982,0.8105014720643423,0.18575879820551622,0.17020401648763261,0.048682794055821065,0.11846420252295657,0.1679586710703214,0.048592698414131566,0.10117480108301173
All,Differing-content-generalization,143,0.2,0.01,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.31957,0.20834015222354704,0.8065986843523661,0.5003759721479083,0.15399564299783444,0.807570354061025,0.2550057081362453,0.1614735835883384,0.0486907202018769,0.25,0.16836913054134559,0.04819772096378235,0.14611239019659183
All,Differing-content-generalization,143,0.2,0.01,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.92935,0.09104496608332975,0.8108818010957831,0.1728538192576466,0.08017775006264001,0.8113396518896171,0.16438383979633145,0.16579381613029964,0.04841937340267299,0.09402402591098903,0.16250269568434705,0.048161114300940965,0.0868535397456916
All,Differing-content-generalization,143,0.2,0.01,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.77138,0.15433708637197255,0.8078224761142453,0.25248076251597723,0.12587079939167511,0.8093107904185733,0.20563990031473034,0.16996237534136502,0.049026720965211386,0.14793492331087757,0.16830878071156805,0.04869381774389738,0.11498677793106901
All,Differing-content-generalization,154,0.2,0.01,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.94793,-0.3029492365621984,0.7780055592645588,0.32797951087000365,-0.3035608094103731,0.7754918549000273,0.3130033961161881,0.047171826546604,0.2650223843703891,0.16649839962035462,0.04686834633304904,0.26586252885925876,0.15379208394452545
All,Differing-content-generalization,154,0.2,0.01,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.93014,-0.3018585501364919,0.781910085823907,0.35052255786235753,-0.3031301388650119,0.77622799975786,0.3278911496614622,0.047454445843411186,0.26132544946477393,0.18251972682029297,0.04732664289719651,0.26503287334832704,0.16472834142240653
All,Differing-content-generalization,154,0.2,0.01,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.73856,-0.29954784524186046,0.8070943749056858,0.5007109756353916,-0.30163418983254286,0.7847244766659783,0.3973938176258043,0.04907279513434137,0.24137991288201868,0.25,0.04852854539659106,0.2564429421764622,0.20279806330715594
All,Differing-content-generalization,154,0.2,0.01,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.9661,-0.30357482173241424,0.7804020594247779,0.3128056221957887,-0.3042585673271599,0.7793974686488139,0.3031221927069034,0.0469353742058631,0.26333890894315054,0.15471269194029333,0.04671856241633955,0.26363225532580853,0.14550619716111743
All,Differing-content-generalization,154,0.2,0.01,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.86879,-0.3013954573037623,0.7892438097945245,0.3972776685997295,-0.30275363485538814,0.7817680761862661,0.35360678479602015,0.047954435434829676,0.2555292912927431,0.20744123051894278,0.047553064735939315,0.25911029539337144,0.17889416304479658
All,Differing-content-generalization,51,0.2,0.0025,0.5,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.92783,-0.25157648577951414,0.5778143182827307,0.317076278148349,-0.26279625673740786,0.5787942223785507,0.2988002609104867,0.1391429565494618,0.23022548747265295,0.17583244360809938,0.13176957374852802,0.2295166687219071,0.16209501423274283
All,Differing-content-generalization,51,0.2,0.0025,0.5,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.88229,-0.23650441903591524,0.5782154267993217,0.34613388883788804,-0.2531879368261006,0.5754381295530938,0.31718042598263935,0.14814902006045177,0.23139940380642932,0.19355215972047424,0.13836816382485134,0.23030204751771075,0.1747028472318982
All,Differing-content-generalization,51,0.2,0.0025,0.5,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.64619,-0.16476710311171477,0.599485602061609,0.5001204947807603,-0.210592003873948,0.5846317675142115,0.3943548093925861,0.17936796636845723,0.22741526098474138,0.25,0.16005249137976396,0.23039448822688557,0.21358412595103107
All,Differing-content-generalization,51,0.2,0.0025,0.5,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.94384,-0.2635863693820184,0.5784875936598559,0.2952382958333704,-0.27042834798228943,0.5786188720773396,0.28222289735354966,0.13158539304128344,0.2299471322862991,0.16163213851545302,0.12643693653356894,0.22909181078838145,0.152427301270417
All,Differing-content-generalization,51,0.2,0.0025,0.5,0.0625,0.5,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.81432,-0.2122308413259118,0.5829198495102498,0.3953408838582985,-0.23817341460753091,0.5768493232021479,0.3455341432657428,0.16048877252443433,0.23029586720642542,0.21733902240207634,0.14662151803778162,0.2308397718389969,0.1905289148811345
All,Differing-content-generalization,315,0.8,0.0025,0.8,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.96063,-0.43683190535878175,0.48699051388912484,0.4258863607393879,-0.43783109141166715,0.48317903424618674,0.409141457990861,0.052311545157063016,0.183380563000896,0.21668831680725054,0.05143502659360044,0.18373986298248848,0.20707923236987363
All,Differing-content-generalization,315,0.8,0.0025,0.8,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.94633,-0.434887243080102,0.49399958544632033,0.4407698302196511,-0.4361647556750475,0.4875451520246111,0.4242660908791045,0.053502324536696004,0.18333279901096797,0.2251388922998534,0.052416211357512045,0.18274724368265147,0.21614542399488385
All,Differing-content-generalization,315,0.8,0.0025,0.8,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.90437,-0.4303906709252547,0.5157669850166406,0.5002842574428882,-0.43278949420848134,0.5035181502401147,0.46577765764969314,0.05657064388729191,0.1860430387991047,0.25,0.05440016529465615,0.18496375048224095,0.2356992518376316
All,Differing-content-generalization,315,0.8,0.0025,0.8,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96506,-0.43732020830602675,0.4846976499946729,0.4091399179637536,-0.43795132019890226,0.48150955283719576,0.39700302515123376,0.05232252250468783,0.18491910912802093,0.2073521683795959,0.05125322554910042,0.1849537906102201,0.20123007343818802
All,Differing-content-generalization,315,0.8,0.0025,0.8,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.92892,-0.43315519325140317,0.5023764400548055,0.4641684423828246,-0.43448235543839364,0.4957157149675371,0.44148177857954507,0.05435609320899558,0.18423333901912156,0.2372869025401874,0.05319386099024325,0.18346852989339119,0.2245773722203571
All,Differing-content-generalization,297,0.8,0.0025,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.96282,-0.3963120244403207,0.1932937777922479,0.46607273908885044,-0.39913409033738445,0.1905683957181706,0.45780367290648133,0.07746140952505683,0.13873078480513973,0.23871457037276453,0.07475297101908847,0.13667965125702103,0.23524802441479079
All,Differing-content-generalization,297,0.8,0.0025,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.95771,-0.39207177889677397,0.19567978536579775,0.47637212327632333,-0.39574663186688713,0.19358245298827298,0.4683982880557518,0.07990617725932768,0.14139608793691258,0.24359265481906872,0.07688222087966341,0.13965609676575474,0.23996124024917398
All,Differing-content-generalization,297,0.8,0.0025,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.94325,-0.3840316504630503,0.20097647085115422,0.5002542290156177,-0.38873611409542047,0.19711468001187393,0.48842253057565027,0.086733509335958,0.14402273067153165,0.25,0.08270925874741071,0.14119077032325705,0.24656566016418324
All,Differing-content-generalization,297,0.8,0.0025,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96773,-0.4000025502557909,0.19060088027007374,0.46093027926218405,-0.40215984259194476,0.18795261245241365,0.45355429168273553,0.07483181759925561,0.13641847772868035,0.23493174366286954,0.07266486282061459,0.13466485180128718,0.2323470833558834
All,Differing-content-generalization,297,0.8,0.0025,0.5,0.0625,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.95018,-0.3898792880354208,0.19963307307641748,0.48633412741527887,-0.3935055366544532,0.19570622537063095,0.47532963222610003,0.08276845288336372,0.1438148560924868,0.24800057984884952,0.07896792169338841,0.14124152068247744,0.2442257368810102
All,Differing-content-generalization,18,0.2,0.0025,0.2,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.92768,-0.32217655455022554,0.28259477604239014,0.4061773237133557,-0.330009886354991,0.27934153828696734,0.38947440703422875,0.11357808836012584,0.17486285615218333,0.22552597723047724,0.10631563716631337,0.17298270829835918,0.21817963553024497
All,Differing-content-generalization,18,0.2,0.0025,0.2,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.8998,-0.3058806862056445,0.28807063939622624,0.4329027856798477,-0.31943868484590465,0.28372769192420394,0.41000456501389315,0.12322114379847338,0.17788921570437208,0.23588042949072593,0.11267996513977012,0.17543855287514093,0.2267393496403363
All,Differing-content-generalization,18,0.2,0.0025,0.2,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.80787,-0.24922374370775172,0.3090470369918443,0.499849225696952,-0.28386321531501474,0.2979750708628283,0.4564757328826588,0.16164092791183296,0.18534166047014117,0.25,0.13769819956573176,0.1817777745801869,0.2403625118654788
All,Differing-content-generalization,18,0.2,0.0025,0.2,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.93667,-0.3298504692635688,0.2768120669769694,0.38835870734406447,-0.33790578372719543,0.2747563188769124,0.3761453064436735,0.1064550711092352,0.17269973564915841,0.22011714254126793,0.10009800936450665,0.1712749539183746,0.2138753130741207
All,Differing-content-generalization,18,0.2,0.0025,0.2,0.0225,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.86684,-0.28482384252688997,0.2959568013958937,0.46376112733031244,-0.304983168249704,0.28842458124036313,0.4321109494408476,0.13757979671374745,0.18023007329332486,0.24332107997583577,0.12281853236989351,0.17775510378367299,0.2340592202746158
All,Differing-content-generalization,350,0.8,0.01,0.2,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.8788,-0.22555350818297631,0.028255131527227778,0.48108397939337433,-0.23238013687734455,0.02835492572628869,0.47517081332468847,0.08071721338322574,0.04861250885474168,0.25164566987112796,0.07715857950322995,0.04849615654152532,0.2513107907455469
All,Differing-content-generalization,350,0.8,0.01,0.2,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.87668,-0.21588814467411954,0.028249721831925978,0.48582114143082505,-0.22503229048115764,0.02810262879541247,0.48091691790553687,0.0848994012567074,0.04816253779980273,0.24940680521887618,0.08017595033728889,0.0480234892676297,0.24929356608545
All,Differing-content-generalization,350,0.8,0.01,0.2,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.83265,-0.18922548932941124,0.029566550161624433,0.5000609298568502,-0.2037230601228435,0.02929785079519564,0.49291272016090265,0.09699053625327193,0.05075906693028847,0.25,0.08967320677139327,0.04998350109755922,0.2495840528060871
All,Differing-content-generalization,350,0.8,0.01,0.2,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.88699,-0.23361174025453568,0.028460750521886596,0.4736432048013148,-0.2396858651385934,0.028074048239681113,0.46963255519081254,0.07749984529167106,0.04796804734442074,0.2501636688400005,0.07427648898081082,0.04744158465031075,0.2501294089017236
All,Differing-content-generalization,350,0.8,0.01,0.2,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.85723,-0.20353413312460653,0.029528589773538248,0.4894355778924215,-0.21539881160406096,0.02906271868102692,0.48533036507914074,0.09044470975445709,0.05045741248282349,0.25107904835823464,0.0848918270430716,0.049388987879037775,0.24977696174737643
All,Differing-content-generalization,185,0.2,0.0225,0.2,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.86078,-0.18158037943097863,0.3290610577099095,0.3498774564837765,-0.19231347102488797,0.3311880742410217,0.3251750273676176,0.09350964129877397,0.2916557979217486,0.2012760833374335,0.08937213619098103,0.29012228585803823,0.18713545997499328
All,Differing-content-generalization,185,0.2,0.0225,0.2,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.83315,-0.17009376864683734,0.3363408157460527,0.3828179708214002,-0.18201123606053976,0.3332489397608251,0.34984335413711987,0.09753033611179793,0.29616443768143785,0.2169726820458185,0.09260533535991286,0.2925456227662503,0.20024111642785156
All,Differing-content-generalization,185,0.2,0.0225,0.2,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.68248,-0.13184873305379086,0.37609533738878453,0.4999259618318474,-0.1536760348170692,0.34532613702265136,0.42605915454613974,0.107744929039336,0.31176340309124956,0.25,0.10100614871342863,0.30352667152697177,0.2308651065267774
All,Differing-content-generalization,185,0.2,0.0225,0.2,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.88587,-0.19221595980999856,0.3341635320444656,0.32511207515995005,-0.1988468343512279,0.33875222098212043,0.3067159193573349,0.08910968461263116,0.29191588520705913,0.18773231778475938,0.0863452758002382,0.29123048660637124,0.17630715094594313
All,Differing-content-generalization,185,0.2,0.0225,0.2,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.76601,-0.15355151716346335,0.3467935593932331,0.4287338942790806,-0.17018449138826303,0.3352028620711407,0.3797484704425846,0.10225396954189465,0.3022540530598796,0.233647847068303,0.09638455643746262,0.29685766807825814,0.21453924601203392
All,Differing-content-generalization,468,0.8,0.0225,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.95937,-0.3835010576631046,0.7942321403104485,0.34653730731541804,-0.3882843658082934,0.794453982811739,0.3330402877481865,0.11043252351441302,0.051383074640305434,0.1726610151232432,0.105649773790674,0.05113512646043812,0.1614611129417847
All,Differing-content-generalization,468,0.8,0.0225,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.93361,-0.37854448357922893,0.7936915913560572,0.3691476473226248,-0.38501790011266884,0.7938072732918031,0.3491449247041363,0.11468994244870061,0.05171506139443625,0.18669068145406761,0.10866156038746659,0.051603552125963945,0.17183634610209253
